"region_key","motif","score"
"NC_058375.1:210012421-210012720","ESRRA",14.770051441192
"NC_058375.1:21179657-21179956","ESRRA",11.6818905735418
"NC_058375.1:21179657-21179956","ESRRB",12.1953133712207
"NC_058375.1:21253438-21253737","ESRRA",12.5104128565317
"NC_058375.1:21691220-21691519","ESRRA",10.1903544001709
"NC_058375.1:217058425-217058724","ESRRA",10.3962436695254
"NC_058375.1:21993988-21994287","ESRRB",10.72196186205
"NC_058375.1:220148270-220148569","ESRRA",10.4572735988222
"NC_058375.1:23709276-23709575","ESRRA",10.2484612632348
"NC_058375.1:24261636-24261935","ESRRA",10.3675670317218
"NC_058375.1:24989937-24990236","ESRRB",10.2544113572584
"NC_058375.1:24989937-24990236","ESRRA",14.2828584194896
"NC_058375.1:25022046-25022345","ESRRA",11.4282167718934
"NC_058375.1:27758324-27758623","ESRRA",11.4767945517202
"NC_058375.1:28843454-28843753","ESRRA",17.0647781830653
"NC_058375.1:28843454-28843753","ESRRB",16.9538416970837
"NC_058375.1:31197138-31197437","ESRRA",10.1466072945837
"NC_058375.1:31821526-31821825","ESRRA",10.2634878366516
"NC_058375.1:33315127-33315426","ESRRB",11.118699668569
"NC_058375.1:34225640-34225939","ESRRA",11.766835477183
"NC_058375.1:34512329-34512628","ESRRA",10.9411547583269
"NC_058375.1:35226805-35227104","ESRRA",10.6550236405191
"NC_058375.1:35792198-35792497","ESRRA",11.6384013653992
"NC_058375.1:35945640-35945939","ESRRB",10.2707183417931
"NC_058375.1:35945640-35945939","ESRRA",12.3555339178324
"NC_058375.1:35996700-35996999","ESRRB",10.6210883792514
"NC_058375.1:37010697-37010996","ESRRA",10.5076308679941
"NC_058375.1:3845613-3845912","ESRRA",10.9162631342214
"NC_058375.1:416617-416916","ESRRA",10.7300462986566
"NC_058375.1:43756817-43757116","ESRRA",10.0954981566929
"NC_058375.1:43756817-43757116","ESRRB",10.0199786079805
"NC_058375.1:48887599-48887898","ESRRA",10.7076402206495
"NC_058375.1:510730-511029","ESRRA",11.7868225687416
"NC_058375.1:52283424-52283723","ESRRB",14.310978449432
"NC_058375.1:52283424-52283723","ESRRA",15.2557055653229
"NC_058375.1:6194820-6195119","ESRRA",10.1062699328628
"NC_058375.1:6253572-6253871","ESRRA",11.2034530791482
"NC_058375.1:85036882-85037181","ESRRA",10.7258641404557
"NC_058375.1:85202964-85203263","ESRRA",10.6635065303944
"NC_058375.1:8552899-8553198","ESRRA",10.147428678138
"NC_058375.1:93488191-93488490","ESRRA",11.8475574260379
"NC_058375.1:93925686-93925985","ESRRA",11.2935564769331
"NC_058375.1:95319046-95319345","ESRRA",11.210509088762
"NC_058375.1:95319046-95319345","ESRRB",10.6210883792514
"NC_058375.1:96366211-96366510","ESRRA",15.9023566789029
"NC_058375.1:96366211-96366510","ESRRB",13.6510300790672
"NC_058375.1:96366211-96366510","ESRRA",10.5779064417613
"NC_058375.1:97095542-97095841","ESRRA",11.0565098945093
"NC_058375.1:97312840-97313139","ESRRA",10.9017602935754
"NC_058375.1:97822918-97823217","ESRRA",10.4052909598829
"NC_058375.1:99378445-99378744","ESRRA",13.3949590164579
"NC_058376.1:109423090-109423389","ESRRA",10.6382246362479
"NC_058376.1:112646020-112646319","ESRRA",10.1449174489491
"NC_058376.1:11438673-11438972","ESRRB",10.2544113572584
"NC_058376.1:11438673-11438972","ESRRA",14.0636104432795
"NC_058376.1:114699146-114699445","ESRRA",10.2985811915522
"NC_058376.1:133209373-133209672","ESRRB",16.5881120603457
"NC_058376.1:133209373-133209672","ESRRA",17.4815151778978
"NC_058376.1:143547001-143547300","ESRRA",10.7564154303234
"NC_058376.1:147576245-147576544","ESRRA",10.8171888739088
"NC_058376.1:148242142-148242441","ESRRA",10.4874494052029
"NC_058376.1:151469778-151470077","ESRRB",13.6510300790672
"NC_058376.1:151469778-151470077","ESRRA",15.0696447015674
"NC_058376.1:152353841-152354140","ESRRA",10.60737958712
"NC_058376.1:153174401-153174700","ESRRA",10.5634072243353
"NC_058376.1:157657431-157657730","ESRRA",14.8937851074294
"NC_058376.1:157657431-157657730","ESRRB",10.2544113572584
"NC_058376.1:157750854-157751153","ESRRA",10.2539348675255
"NC_058376.1:158377173-158377472","ESRRA",11.5322069861243
"NC_058376.1:16269709-16270008","ESRRA",11.1712515297386
"NC_058376.1:18971575-18971874","ESRRA",10.7836382099344
"NC_058376.1:18971575-18971874","ESRRA",17.0685911943462
"NC_058376.1:18971575-18971874","ESRRB",18.6165487093241
"NC_058376.1:2347899-2348198","ESRRA",11.3155620276406
"NC_058376.1:2674999-2675298","ESRRA",15.1465838757775
"NC_058376.1:2674999-2675298","ESRRB",12.8563669288929
"NC_058376.1:29002263-29002562","ESRRA",10.9294077030554
"NC_058376.1:3278099-3278398","ESRRA",10.5220603800418
"NC_058376.1:4213668-4213967","ESRRA",10.3909142946541
"NC_058376.1:4263468-4263767","ESRRA",10.8834998147875
"NC_058376.1:60374838-60375137","ESRRA",10.5580878223899
"NC_058376.1:66356061-66356360","ESRRB",16.182255302258
"NC_058376.1:66356061-66356360","ESRRA",16.3468475610374
"NC_058376.1:67550403-67550702","ESRRA",11.4616546783042
"NC_058376.1:67867479-67867778","ESRRA",11.7013369860196
"NC_058376.1:69413811-69414110","ESRRA",10.7315238062179
"NC_058376.1:71871276-71871575","ESRRA",11.1339513179064
"NC_058376.1:73826980-73827279","ESRRA",12.3215832632417
"NC_058376.1:74119856-74120155","ESRRA",11.3462336236822
"NC_058376.1:80263160-80263459","ESRRB",14.3960068152331
"NC_058376.1:80263160-80263459","ESRRA",13.601764829328
"NC_058376.1:82599594-82599893","ESRRB",15.81652566552
"NC_058376.1:82599594-82599893","ESRRA",14.5956561818049
"NC_058376.1:82995606-82995905","ESRRA",10.1690011063278
"NC_058376.1:87158524-87158823","ESRRA",14.0860165212866
"NC_058376.1:87158524-87158823","ESRRB",14.3619141449809
"NC_058376.1:87290199-87290498","ESRRA",10.1317747424654
"NC_058376.1:92980631-92980930","ESRRB",13.1027094219803
"NC_058376.1:92980631-92980930","ESRRA",13.5231364804671
"NC_058377.1:102129088-102129387","ESRRA",11.8232581650307
"NC_058377.1:102431736-102432035","ESRRA",17.0704378488275
"NC_058377.1:102431736-102432035","ESRRB",14.7276437817189
"NC_058377.1:102431736-102432035","ESRRA",10.4067538402534
"NC_058377.1:102431736-102432035","ESRRA",11.8717548078903
"NC_058377.1:103908363-103908662","ESRRA",10.0899981671888
"NC_058377.1:105264696-105264995","ESRRA",11.9493257788214
"NC_058377.1:107357321-107357620","ESRRA",10.5656562507004
"NC_058377.1:107357321-107357620","ESRRA",10.1120908510316
"NC_058377.1:107417528-107417827","ESRRA",11.3462336236822
"NC_058377.1:108085493-108085792","ESRRA",10.212151614168
"NC_058377.1:109269734-109270033","ESRRA",12.768670493735
"NC_058377.1:109598660-109598959","ESRRA",10.5076308679941
"NC_058377.1:109692902-109693201","ESRRB",14.7276437817189
"NC_058377.1:109692902-109693201","ESRRA",16.8120968863451
"NC_058377.1:109943727-109944026","ESRRA",10.7521411581857
"NC_058377.1:110072891-110073190","ESRRA",10.4178942846875
"NC_058377.1:111596328-111596627","ESRRB",10.2707183417931
"NC_058377.1:111596328-111596627","ESRRA",11.7332306574637
"NC_058377.1:114820326-114820625","ESRRA",10.451818764363
"NC_058377.1:114837101-114837400","ESRRA",13.1592742473693
"NC_058377.1:114837101-114837400","ESRRB",13.813593487894
"NC_058377.1:115130351-115130650","ESRRA",11.4400070203356
"NC_058377.1:14627762-14628061","ESRRA",10.4821387514926
"NC_058377.1:14629356-14629655","ESRRA",14.8168459332193
"NC_058377.1:14629356-14629655","ESRRB",11.0490745074327
"NC_058377.1:14629356-14629655","ESRRA",10.6382246362479
"NC_058377.1:21786833-21787132","ESRRA",11.8255169114019
"NC_058377.1:22829417-22829716","ESRRA",11.1228240060813
"NC_058377.1:28000652-28000951","ESRRA",10.248057528657
"NC_058377.1:44638178-44638477","ESRRA",10.0069620316965
"NC_058377.1:46212319-46212618","ESRRB",10.2544113572584
"NC_058377.1:46212319-46212618","ESRRA",13.2779793265907
"NC_058377.1:49456965-49457264","ESRRA",12.3512370526734
"NC_058377.1:58000079-58000378","ESRRA",11.6284269214558
"NC_058377.1:59612221-59612520","ESRRA",11.6534868906584
"NC_058377.1:6611853-6612152","ESRRA",10.276659808478
"NC_058377.1:66256643-66256942","ESRRA",11.210509088762
"NC_058377.1:66256643-66256942","ESRRB",10.6210883792514
"NC_058377.1:73324780-73325079","ESRRA",11.5465884395019
"NC_058377.1:73618663-73618962","ESRRB",10.3394397230595
"NC_058377.1:73618663-73618962","ESRRA",14.5501452874624
"NC_058377.1:78007280-78007579","ESRRA",10.0293307586527
"NC_058377.1:88502567-88502866","ESRRA",10.4067538402534
"NC_058377.1:8973667-8973966","ESRRA",12.4817432127357
"NC_058377.1:96255462-96255761","ESRRA",10.7863280919551
"NC_058377.1:96255462-96255761","ESRRB",10.8765115066155
"NC_058377.1:96255462-96255761","ESRRA",12.8391041415427
"NC_058378.1:12225633-12225932","ESRRB",10.8765115066155
"NC_058378.1:12225633-12225932","ESRRA",11.7896815011828
"NC_058378.1:17229206-17229505","ESRRB",12.1256882100845
"NC_058378.1:17229206-17229505","ESRRA",15.5561133741253
"NC_058378.1:19633448-19633747","ESRRA",10.3285089917658
"NC_058378.1:20033519-20033818","ESRRA",11.0796807856821
"NC_058378.1:22595178-22595477","ESRRA",11.3314517731075
"NC_058378.1:30660338-30660637","ESRRA",10.4901409415349
"NC_058378.1:33002818-33003117","ESRRB",10.6210883792514
"NC_058378.1:33002818-33003117","ESRRA",10.3803344246121
"NC_058378.1:47486916-47487215","ESRRA",15.1465838757775
"NC_058378.1:47486916-47487215","ESRRB",12.8563669288929
"NC_058378.1:49331848-49332147","ESRRA",11.5179118016982
"NC_058378.1:51749818-51750117","ESRRA",15.3713740461218
"NC_058378.1:51749818-51750117","ESRRB",10.2544113572584
"NC_058378.1:56409024-56409323","ESRRA",12.4250452870248
"NC_058378.1:56409024-56409323","ESRRB",10.8400839874633
"NC_058378.1:56478416-56478715","ESRRB",11.0490745074327
"NC_058378.1:56478416-56478715","ESRRA",15.2944348719118
"NC_058378.1:56721582-56721881","ESRRA",10.8618566745166
"NC_058378.1:58176113-58176412","ESRRB",10.9197231284364
"NC_058378.1:58176113-58176412","ESRRA",12.129800975442
"NC_058378.1:59486306-59486605","ESRRB",12.9049481555939
"NC_058378.1:59486306-59486605","ESRRA",11.900584352812
"NC_058378.1:59614663-59614962","ESRRA",11.0475551278355
"NC_058378.1:60393681-60393980","ESRRA",10.5455802863259
"NC_058378.1:60867483-60867782","ESRRA",10.6292455339354
"NC_058378.1:61519264-61519563","ESRRB",13.6510300790672
"NC_058378.1:61519264-61519563","ESRRA",15.5009957437716
"NC_058378.1:61568857-61569156","ESRRA",11.6234330723136
"NC_058378.1:62056602-62056901","ESRRA",10.1522150653193
"NC_058378.1:67735583-67735882","ESRRA",12.2906177028075
"NC_058378.1:67735583-67735882","ESRRB",12.308046271806
"NC_058378.1:67735583-67735882","ESRRA",10.682852867513
"NC_058378.1:67873466-67873765","ESRRA",11.1355111104315
"NC_058378.1:68285568-68285867","ESRRA",10.0660614042978
"NC_058378.1:7096512-7096811","ESRRA",10.5779064417613
"NC_058378.1:75006312-75006611","ESRRA",10.0549646545347
"NC_058378.1:75006312-75006611","ESRRA",11.5314515232793
"NC_058378.1:75431401-75431700","ESRRA",15.5472336402599
"NC_058378.1:75431401-75431700","ESRRB",13.6510300790672
"NC_058378.1:75431401-75431700","ESRRB",11.8647815920422
"NC_058378.1:75431401-75431700","ESRRA",14.4187996535474
"NC_058378.1:76062665-76062964","ESRRA",11.23715997306
"NC_058378.1:78755092-78755391","ESRRB",10.72196186205
"NC_058378.1:78755092-78755391","ESRRA",10.4610109512987
"NC_058378.1:80128934-80129233","ESRRB",11.2557586060434
"NC_058378.1:80128934-80129233","ESRRA",10.4453534737998
"NC_058378.1:8349862-8350161","ESRRA",10.2004318049169
"NC_058378.1:87598446-87598745","ESRRA",10.8606525887299
"NC_058378.1:9067814-9068113","ESRRA",11.5375290239521
"NC_058379.1:10554728-10555027","ESRRA",11.1413671008496
"NC_058379.1:15608534-15608833","ESRRA",10.567274652811
"NC_058379.1:15608534-15608833","ESRRB",14.7276437817189
"NC_058379.1:15608534-15608833","ESRRA",17.0704378488275
"NC_058379.1:16365789-16366088","ESRRA",15.7609798969579
"NC_058379.1:16365789-16366088","ESRRB",14.7276437817189
"NC_058379.1:16634512-16634811","ESRRB",14.7276437817189
"NC_058379.1:16634512-16634811","ESRRA",16.592848910135
"NC_058379.1:16705902-16706201","ESRRA",12.3049991561851
"NC_058379.1:1746836-1747135","ESRRA",11.0504598776059
"NC_058379.1:19282702-19283001","ESRRA",11.4284630477528
"NC_058379.1:23019146-23019445","ESRRB",14.3619141449809
"NC_058379.1:23019146-23019445","ESRRA",15.9673081748237
"NC_058379.1:23077255-23077554","ESRRA",15.3713740461218
"NC_058379.1:23077255-23077554","ESRRB",10.2544113572584
"NC_058379.1:23419372-23419671","ESRRA",17.0704378488275
"NC_058379.1:23419372-23419671","ESRRB",14.7276437817189
"NC_058379.1:28696438-28696737","ESRRA",10.8174188881851
"NC_058379.1:29367523-29367822","ESRRA",11.6908272528798
"NC_058379.1:3127944-3128243","ESRRB",10.0472632508121
"NC_058379.1:34609743-34610042","ESRRA",10.5518867097535
"NC_058379.1:34609743-34610042","ESRRA",10.6469053633531
"NC_058379.1:35318047-35318346","ESRRA",12.7079807665465
"NC_058379.1:35318047-35318346","ESRRB",11.8647815920422
"NC_058379.1:46174597-46174896","ESRRA",10.5304404129099
"NC_058379.1:48600196-48600495","ESRRA",10.3675670317218
"NC_058379.1:56594386-56594685","ESRRA",10.9340643007638
"NC_058379.1:57405789-57406088","ESRRA",11.3938520729139
"NC_058379.1:6587820-6588119","ESRRA",12.0577281703324
"NC_058379.1:69424394-69424693","ESRRB",15.2682050084331
"NC_058379.1:69424394-69424693","ESRRA",12.4356839595792
"NC_058379.1:77621942-77622241","ESRRA",14.9005825266799
"NC_058379.1:77621942-77622241","ESRRB",14.310978449432
"NC_058379.1:806431-806730","ESRRB",11.3398856598931
"NC_058379.1:806431-806730","ESRRA",13.7002280229219
"NC_058380.1:1066339-1066638","ESRRA",10.7509442981089
"NC_058380.1:1067600-1067899","ESRRB",14.3619141449809
"NC_058380.1:1067600-1067899","ESRRA",14.9161911854365
"NC_058380.1:10898818-10899117","ESRRA",10.0369546233444
"NC_058380.1:11236270-11236569","ESRRA",10.2474215181514
"NC_058380.1:24752387-24752686","ESRRA",10.9660986547599
"NC_058380.1:29122628-29122927","ESRRA",12.6967953395428
"NC_058380.1:29122628-29122927","ESRRB",10.0818483564412
"NC_058380.1:30508020-30508319","ESRRA",10.7887813753923
"NC_058380.1:4380514-4380813","ESRRB",11.9998340302579
"NC_058380.1:4380514-4380813","ESRRA",13.4549378444732
"NC_058380.1:57666773-57667072","ESRRA",11.0552627244952
"NC_058380.1:66947394-66947693","ESRRA",10.2707687810836
"NC_058380.1:70709141-70709440","ESRRA",10.3269870614438
"NC_058380.1:73381491-73381790","ESRRA",10.2894724340161
"NC_058380.1:74388735-74389034","ESRRA",10.143998170483
"NC_058380.1:79959904-79960203","ESRRA",10.2282620901508
"NC_058380.1:80297507-80297806","ESRRA",11.379351303432
"NC_058380.1:83800828-83801127","ESRRA",10.987661640445
"NC_058380.1:85416494-85416793","ESRRA",16.3311704079214
"NC_058380.1:85416494-85416793","ESRRB",13.6510300790672
"NC_058380.1:85500588-85500887","ESRRA",11.3479279727094
"NC_058380.1:86367546-86367845","ESRRA",10.0700989366182
"NC_058380.1:86755325-86755624","ESRRA",10.6478293772784
"NC_058380.1:87338162-87338461","ESRRA",10.3102390958103
"NC_058380.1:87338162-87338461","ESRRB",10.2544113572584
"NC_058380.1:87338162-87338461","ESRRA",13.2317414301024
"NC_058380.1:88290762-88291061","ESRRA",11.9636237328692
"NC_058380.1:88636211-88636510","ESRRB",12.1534966272404
"NC_058380.1:88890188-88890487","ESRRA",11.213731229325
"NC_058380.1:88973951-88974250","ESRRA",12.7463850976437
"NC_058380.1:88973951-88974250","ESRRB",11.5773675529976
"NC_058380.1:91124668-91124967","ESRRA",11.8783855011278
"NC_058380.1:91670790-91671089","ESRRA",13.4616296608301
"NC_058380.1:91670790-91671089","ESRRB",10.3394397230595
"NC_058380.1:93735623-93735922","ESRRB",10.1481367336107
"NC_058380.1:93735623-93735922","ESRRA",10.1503446470602
"NC_058380.1:94680835-94681134","ESRRA",10.045398033001
"NC_058381.1:10451761-10452060","ESRRA",10.1382663867265
"NC_058381.1:10636892-10637191","ESRRA",11.4284630477528
"NC_058381.1:11050157-11050456","ESRRA",11.0809753964511
"NC_058381.1:11238027-11238326","ESRRA",10.5304404129099
"NC_058381.1:12072075-12072374","ESRRA",11.6958952137522
"NC_058381.1:13610887-13611186","ESRRA",11.4735479827565
"NC_058381.1:14252150-14252449","ESRRA",13.5231364804671
"NC_058381.1:14252150-14252449","ESRRB",13.1027094219803
"NC_058381.1:1715868-1716167","ESRRA",10.2484612632348
"NC_058381.1:1734780-1735079","ESRRA",12.1390929758661
"NC_058381.1:17557975-17558274","ESRRA",10.276659808478
"NC_058381.1:19646291-19646590","ESRRA",16.592848910135
"NC_058381.1:19646291-19646590","ESRRB",14.7276437817189
"NC_058381.1:23161647-23161946","ESRRA",10.1241943623251
"NC_058381.1:23492475-23492774","ESRRA",11.0709023907677
"NC_058381.1:28221568-28221867","ESRRA",10.2441518356178
"NC_058381.1:29099983-29100282","ESRRA",11.7763467999745
"NC_058381.1:3015412-3015711","ESRRA",10.2900235935991
"NC_058381.1:35242679-35242978","ESRRA",11.6552431019292
"NC_058381.1:36475189-36475488","ESRRB",10.72196186205
"NC_058381.1:36475189-36475488","ESRRA",10.9385998899911
"NC_058381.1:36545950-36546249","ESRRA",10.9575716675916
"NC_058381.1:38913919-38914218","ESRRA",10.3882490825379
"NC_058381.1:41351865-41352164","ESRRA",10.7896100176692
"NC_058381.1:42767506-42767805","ESRRA",10.5779064417613
"NC_058381.1:47273712-47274011","ESRRA",10.6780207436093
"NC_058381.1:53666683-53666982","ESRRA",12.3913771510233
"NC_058381.1:54859907-54860206","ESRRA",12.085751179975
"NC_058381.1:55637835-55638134","ESRRA",10.3630899989504
"NC_058381.1:55712545-55712844","ESRRB",10.72196186205
"NC_058381.1:55712545-55712844","ESRRA",10.1084252258413
"NC_058381.1:56190878-56191177","ESRRB",12.1256882100845
"NC_058381.1:56190878-56191177","ESRRA",16.0337023128178
"NC_058381.1:56772930-56773229","ESRRA",11.5098009081172
"NC_058381.1:58321983-58322282","ESRRA",11.4284630477528
"NC_058381.1:58321983-58322282","ESRRA",11.9312856305338
"NC_058381.1:58321983-58322282","ESRRB",12.1102850054196
"NC_058381.1:58321983-58322282","ESRRA",11.3704956511432
"NC_058381.1:59189536-59189835","ESRRA",10.3860678459809
"NC_058381.1:60449332-60449631","ESRRA",10.6531607669632
"NC_058381.1:60563686-60563985","ESRRA",11.6958952137522
"NC_058381.1:60613029-60613328","ESRRA",10.8581837831069
"NC_058381.1:60779623-60779922","ESRRA",11.6234330723136
"NC_058381.1:61185165-61185464","ESRRA",11.1555751015947
"NC_058381.1:61392658-61392957","ESRRA",15.5556825578808
"NC_058381.1:61392658-61392957","ESRRB",17.3318395149711
"NC_058381.1:7533592-7533891","ESRRA",10.0333804978988
"NC_058382.1:10744235-10744534","ESRRA",12.8381818629273
"NC_058382.1:11257409-11257708","ESRRA",15.7609798969579
"NC_058382.1:11257409-11257708","ESRRB",14.7276437817189
"NC_058382.1:11387820-11388119","ESRRA",10.3206633186135
"NC_058382.1:11598923-11599222","ESRRA",11.6600598035331
"NC_058382.1:12164360-12164659","ESRRA",10.8313293730238
"NC_058382.1:13182248-13182547","ESRRA",13.5397373965829
"NC_058382.1:13182248-13182547","ESRRB",14.3364829207844
"NC_058382.1:13479725-13480024","ESRRA",10.1992087687605
"NC_058382.1:14141157-14141456","ESRRA",10.304490093712
"NC_058382.1:1487768-1488067","ESRRA",10.0537534488798
"NC_058382.1:14903375-14903674","ESRRA",10.0313623713067
"NC_058382.1:15365716-15366015","ESRRA",11.6958952137522
"NC_058382.1:15428406-15428705","ESRRA",10.9960883818295
"NC_058382.1:16047488-16047787","ESRRA",10.1121759842749
"NC_058382.1:17140234-17140533","ESRRA",11.3917900312018
"NC_058382.1:17140234-17140533","ESRRA",11.4840764535137
"NC_058382.1:1730927-1731226","ESRRA",11.5843750323576
"NC_058382.1:20062428-20062727","ESRRA",11.9175959590281
"NC_058382.1:2353875-2354174","ESRRA",10.7444839742687
"NC_058382.1:2353875-2354174","ESRRA",10.8868746402841
"NC_058382.1:2353875-2354174","ESRRB",10.1668767222423
"NC_058382.1:2353875-2354174","ESRRA",11.5692187519143
"NC_058382.1:25227371-25227670","ESRRA",15.2944348719118
"NC_058382.1:25227371-25227670","ESRRB",11.0490745074327
"NC_058382.1:26471329-26471628","ESRRA",13.0241253828194
"NC_058382.1:27336718-27337017","ESRRA",10.1501511952577
"NC_058382.1:3206991-3207290","ESRRA",10.3818622161479
"NC_058382.1:3211344-3211643","ESRRA",10.5569221540346
"NC_058382.1:33760437-33760736","ESRRA",10.5865588834817
"NC_058382.1:33767431-33767730","ESRRA",10.5865588834817
"NC_058382.1:4085541-4085840","ESRRA",10.0613272125164
"NC_058382.1:42355191-42355490","ESRRB",10.9197231284364
"NC_058382.1:42355191-42355490","ESRRA",12.178576185116
"NC_058382.1:42506872-42507171","ESRRA",10.4283705966189
"NC_058382.1:42943804-42944103","ESRRA",15.4247677402104
"NC_058382.1:42943804-42944103","ESRRB",13.6510300790672
"NC_058382.1:43243802-43244101","ESRRA",10.2943196378957
"NC_058382.1:43882753-43883052","ESRRA",13.3935147828173
"NC_058382.1:47258007-47258306","ESRRA",10.2847023168722
"NC_058382.1:47895952-47896251","ESRRA",10.0069620316965
"NC_058382.1:49429778-49430077","ESRRA",10.5975581371165
"NC_058382.1:49551948-49552247","ESRRA",18.3263038894193
"NC_058382.1:49551948-49552247","ESRRB",16.9538416970837
"NC_058382.1:54158676-54158975","ESRRA",10.2630082469105
"NC_058382.1:54527688-54527987","ESRRA",10.4700487085114
"NC_058382.1:54527688-54527987","ESRRA",12.3049991561851
"NC_058382.1:56990202-56990501","ESRRA",11.2892465384905
"NC_058382.1:58440623-58440922","ESRRA",11.8687707252582
"NC_058382.1:6979817-6980116","ESRRA",10.0345860828093
"NC_058382.1:8143657-8143956","ESRRA",17.0704378488275
"NC_058382.1:8143657-8143956","ESRRB",14.7276437817189
"NC_058382.1:8926408-8926707","ESRRA",10.7315238062179
"NC_058383.1:16291173-16291472","ESRRA",10.4186471297552
"NC_058383.1:16291173-16291472","ESRRB",15.0825648442576
"NC_058383.1:16291173-16291472","ESRRA",17.6639756227233
"NC_058383.1:18239903-18240202","ESRRA",11.2874482629721
"NC_058383.1:18624264-18624563","ESRRA",10.6086189193781
"NC_058383.1:18995740-18996039","ESRRA",10.923060553472
"NC_058383.1:19776807-19777106","ESRRB",10.2544113572584
"NC_058383.1:19776807-19777106","ESRRA",15.3713740461218
"NC_058383.1:2057047-2057346","ESRRB",14.7276437817189
"NC_058383.1:2057047-2057346","ESRRA",16.592848910135
"NC_058383.1:22988364-22988663","ESRRB",13.9861564887112
"NC_058383.1:22988364-22988663","ESRRA",15.1832539355342
"NC_058383.1:24068764-24069063","ESRRB",13.813593487894
"NC_058383.1:24068764-24069063","ESRRA",13.818976144983
"NC_058383.1:28146499-28146798","ESRRA",12.8842929620476
"NC_058383.1:28780585-28780884","ESRRA",11.1152755949032
"NC_058383.1:28993979-28994278","ESRRA",11.3699684873454
"NC_058383.1:30614594-30614893","ESRRA",10.1091085976114
"NC_058383.1:33749655-33749954","ESRRA",17.0704378488275
"NC_058383.1:33749655-33749954","ESRRB",14.7276437817189
"NC_058383.1:37322830-37323129","ESRRA",15.5472336402599
"NC_058383.1:37322830-37323129","ESRRB",13.6510300790672
"NC_058383.1:37497764-37498063","ESRRA",10.4941286834738
"NC_058383.1:37609342-37609641","ESRRA",13.9401745687143
"NC_058383.1:37609342-37609641","ESRRB",15.6339346451711
"NC_058383.1:3793118-3793417","ESRRA",17.0704378488275
"NC_058383.1:3793118-3793417","ESRRB",14.7276437817189
"NC_058383.1:38728853-38729152","ESRRA",10.3111924366998
"NC_058383.1:3888932-3889231","ESRRB",14.7276437817189
"NC_058383.1:3888932-3889231","ESRRA",16.286501081166
"NC_058383.1:38933142-38933441","ESRRA",10.4445062059319
"NC_058383.1:39493789-39494088","ESRRA",10.9141922369117
"NC_058383.1:39570435-39570734","ESRRB",12.8563669288929
"NC_058383.1:39570435-39570734","ESRRA",14.2684769661121
"NC_058383.1:39700170-39700469","ESRRA",10.278115320982
"NC_058383.1:3993711-3994010","ESRRB",11.5773675529976
"NC_058383.1:3993711-3994010","ESRRA",13.5782541108208
"NC_058383.1:40835063-40835362","ESRRA",16.2402631846776
"NC_058383.1:40835063-40835362","ESRRB",14.7276437817189
"NC_058383.1:40874803-40875102","ESRRA",11.1265139049381
"NC_058383.1:4375942-4376241","ESRRA",11.6737603252793
"NC_058383.1:4759141-4759440","ESRRA",15.3954744731562
"NC_058383.1:4759141-4759440","ESRRB",14.3619141449809
"NC_058383.1:5315206-5315505","ESRRA",10.6247685011639
"NC_058383.1:6379214-6379513","ESRRA",12.1404402881944
"NC_058383.1:780241-780540","ESRRA",11.5595624058083
"NC_058383.1:8689359-8689658","ESRRA",12.009850192779
"NC_058383.1:9001349-9001648","ESRRA",10.3713455699014
"NC_058383.1:9085007-9085306","ESRRA",10.6010469886922
"NC_058383.1:9099071-9099370","ESRRA",10.1273970034418
"NC_058383.1:9454439-9454738","ESRRA",11.4687203498143
"NC_058384.1:17101641-17101940","ESRRA",10.2361866849297
"NC_058384.1:20767115-20767414","ESRRA",10.1678639330505
"NC_058384.1:21848253-21848552","ESRRA",11.8792124554581
"NC_058384.1:24118056-24118355","ESRRA",10.5127595771323
"NC_058384.1:24390914-24391213","ESRRA",11.6908272528798
"NC_058384.1:25817240-25817539","ESRRA",10.1726457806575
"NC_058384.1:29194683-29194982","ESRRA",10.9663060151828
"NC_058384.1:30524640-30524939","ESRRA",10.142951429198
"NC_058384.1:34964849-34965148","ESRRA",10.6671432965371
"NC_058384.1:35746552-35746851","ESRRA",10.8971512481914
"NC_058384.1:40506408-40506707","ESRRB",11.3398856598931
"NC_058384.1:40506408-40506707","ESRRA",13.7464659194102
"NC_058384.1:42273729-42274028","ESRRA",10.5916913854462
"NC_058384.1:5120551-5120850","ESRRA",10.6779723646465
"NC_058384.1:59946453-59946752","ESRRB",13.2752724227975
"NC_058384.1:59946453-59946752","ESRRA",16.121487183485
"NC_058384.1:61895457-61895756","ESRRA",10.75317442138
"NC_058384.1:61895457-61895756","ESRRA",10.8607847445675
"NC_058384.1:63690652-63690951","ESRRA",11.3423316866071
"NC_058384.1:68359617-68359916","ESRRA",11.1324144910562
"NC_058384.1:68763784-68764083","ESRRA",11.5828531020355
"NC_058384.1:69088570-69088869","ESRRA",12.0933019759487
"NC_058384.1:8112437-8112736","ESRRB",13.1027094219803
"NC_058384.1:8112437-8112736","ESRRA",14.3533111446169
"NC_058384.1:8271655-8271954","ESRRB",12.8563669288929
"NC_058385.1:11882194-11882493","ESRRA",10.4400291731604
"NC_058385.1:20613163-20613462","ESRRA",11.583120629323
"NC_058385.1:23438943-23439242","ESRRB",11.2557586060434
"NC_058385.1:23438943-23439242","ESRRA",10.7847765202642
"NC_058385.1:28739147-28739446","ESRRB",10.3394397230595
"NC_058385.1:28739147-28739446","ESRRA",14.29180432498
